"","country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm"
"2281",55,"Cyprus",0,10,2011-05-22,201105,55110,"Ecological and Environmental Movement","",10,315,5,2015,0.846,0.565,2.215,0,NA,1,56,1,90,"2018-1",947,4.435,0,2.323,0.317,0.106,0.106,0.106,0,0,0.106,0,1.373,1.69,0,0,0,0,1.162,1.373,0.106,0.106,0.317,5.069,0.95,0.106,0,0,0,0.211,0.422,4.013,0,0.106,1.267,0.211,9.82,22.281,9.504,3.696,3.485,0,3.485,0,1.162,0.317,0.528,0,3.59,0.634,0.106,0.211,0.95,0.106,1.795,0.422,2.64,6.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.429,0,0,0,0,0,0,0,0,0.317,0,0.739,0.634,1.267,0,0.106,0.317,0.106,0,0,0,0,0,0.106,9.715,0.317,0.845,0.106,0.211,3.59,0.106,0.211,0.422,0.106,0,0,0,0.211,0,1.795,0,-7.075,6.019,1.373,7.181,2.534,"2018a","3JXZQ2"
"2287",55,"Cyprus",0,10,2016-05-22,201605,55110,"Movement of Ecologists - Citizens' Cooperation","",10,315,5,2018,0.834,0.788,4.812,0,NA,2,56,1,130,"2018-1",1430,1.469,0,1.538,1.538,1.888,0,0.35,1.748,0.14,0.07,0.14,1.119,3.776,0.42,0.07,2.238,0.49,1.329,1.608,0.629,0.07,0.42,4.196,1.119,0,0.28,0,0.07,0.14,0.769,4.685,0.14,0.839,1.608,0,10.42,17.552,8.182,4.056,2.727,0.14,3.287,0,1.678,0.559,1.469,0,3.636,1.119,0.699,0,2.448,0,1.748,0.07,1.469,2.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748,0,0,0,0,0,0,0,0,0.21,1.329,0.28,0.839,2.587,0,0.14,1.049,0.629,0,0,0,0,0,0.07,10.35,0.979,0.699,0,0.559,3.636,0.07,0.49,0.629,0.07,0.629,0,0,0,0,1.748,0,-8.252,5.455,1.678,6.783,1.888,"2018a","J1L6DN"
"2290",55,"Cyprus",0,10,2016-05-22,201605,55340,"Citizens' Alliance","SYPOL",30,315,5,2018,0.834,0.788,6.009,0,NA,3,56,9,130,"2018-1",517,1.934,0.387,8.704,1.741,1.741,0,0.387,3.482,3.675,0.774,0,2.708,4.836,0,0,0,0.387,3.482,1.161,0.58,0.967,3.675,0.967,0.387,0,0,0.774,0.193,0.387,3.868,11.605,0.387,0,1.934,0,2.128,0,0,1.741,12.959,0,0.58,0,2.901,0.193,2.128,0,0.387,0.967,0.193,0,1.934,0,0,0.387,2.515,2.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.963,0,0,0,0,0,0,0,0,0.58,1.161,0.387,2.321,4.836,0,0,0,0.387,0,0.193,0,0,0,0,2.128,2.708,0.193,0,0.193,0.387,0,0.967,0,0,0.193,0,0,0,0,0,0,-8.897,1.741,2.901,14.7,9.091,"2018a","CJRMM8"
"2294",55,"Cyprus",0,10,2016-05-22,201605,55720,"National Popular Front","ELAM",70,315,5,2018,0.834,0.788,3.711,0,NA,2,56,9,130,"2018-1",49,8.163,0,6.122,0,0,0,0,0,0,0,0,0,0,0,0,0,4.082,2.041,2.041,8.163,0,2.041,4.082,2.041,0,10.204,0,2.041,0,6.122,2.041,2.041,6.122,4.082,0,0,0,0,0,0,0,0,0,16.327,0,0,0,4.082,0,0,0,2.041,0,2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.082,0,0,0,0,0,0,0,0,0,0,0,0,0,8.163,0,0,8.163,0,0,0,0,0,0,0,16.327,0,0,0,4.082,0,0,0,0,0,0,0,0,0,2.041,0,8.163,8.163,4.082,0,6.122,"2018a","DFLLQE"
"2299",61,"United States",0,0,1924-11-04,192411,61621,"La Follette Progressive Party","",60,101,0,1981,NA,NA,0.1,0,16.6000003814697,0,435,1,30,"",139,4.317,0,0,0,0,0,4.317,0.719,0,0,0,4.317,16.547,2.878,2.158,0,0,0.719,7.194,0,0.719,0,13.669,0,0,0,1.439,3.597,0,0,4.317,0,0,1.439,0,0,4.317,0,6.475,2.878,0,0,0,0.719,0,0,0,0,1.439,0,0,2.878,0,10.072,0,0,2.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.058,13.669,2.158,9.353,4.317,"2018a","WFHDPR"
"2312",61,"United States",0,0,1948-11-02,194811,61622,"Progressive Party (H. Wallace)","",20,104,0,1981,NA,NA,0.1,0,2.40000009536743,0,435,1,41,"",482,3.942,0.622,0,5.809,0,0,8.299,3.32,0,0.207,0,7.261,5.809,0.207,0,1.867,0,0.415,0.415,0,1.037,0,5.602,1.66,0,0,0,3.112,0,0.415,0.83,4.979,0,0,0,0,1.245,1.037,3.734,7.884,0,0,0,0.622,0,0,0,0.415,0,0,0,8.299,0,5.187,0,10.373,5.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.116,12.241,1.037,11.618,8.299,"2018a","S7U8BB"
"2313",61,"United States",0,0,1948-11-02,194811,61911,"State’s Rights Party","",90,104,0,1981,NA,NA,0.1,0,2.40000009536743,0,435,1,41,"",61,19.672,0,0,0,0,0,0,0,0,0,0,19.672,0,13.115,1.639,26.23,0,0,0,0,1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.754,0,0,1.639,0,0,0,0,1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.459,0,1.639,0,0,"2018a","4LLY3W"
"2407",62,"Canada",10,0,1993-10-25,199310,62621,"Reform Party of Canada","RPC",60,998,998,NA,NA,NA,18.725,0,NA,52,295,3,10,"",89,12.36,0,0,0,0,0,0,0,0,0,0,3.371,5.618,0,0,5.618,0,11.236,3.371,0,5.618,4.494,0,0,0,0,1.124,3.371,0,3.371,0,0,0,4.494,0,0,0,0,0,0,2.247,4.494,0,0,0,11.236,0,11.236,6.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.449,0,10.112,0,0,"2018a","3FRSND"
"2412",62,"Canada",10,0,1997-06-02,199706,62621,"Reform Party of Canada","RPC",60,106,999,1997,NA,NA,19.352,0,NA,60,301,1,10,"",89,12.36,0,0,0,0,0,0,0,0,0,0,3.371,5.618,0,0,5.618,0,11.236,3.371,0,5.618,4.494,0,0,0,0,1.124,3.371,0,3.371,0,0,0,4.494,0,0,0,0,0,0,2.247,4.494,0,0,0,11.236,0,11.236,6.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.449,0,10.112,0,0,"2018a","JR9MBR"
"2417",62,"Canada",10,0,2000-11-27,200011,62622,"Canadian Reform Conservative Alliance","CA",60,106,999,2001,NA,NA,25.49,0,NA,66,301,1,20,"",343,0,1.458,0,0.292,2.041,0,0,0.583,0,0,0,1.166,4.665,0.292,0.583,5.248,0,3.207,2.041,0.292,6.122,0.875,6.122,0,0,0,0.583,4.082,0,0.875,3.499,0,0,0,0,0,2.624,0.292,0.292,12.536,5.539,1.749,0,0,0,4.665,0,13.994,1.166,2.915,0.583,0,0,3.79,1.166,0.292,4.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.787,6.122,6.122,12.828,0,"2018a","LUF42G"
"2444",63,"Australia",0,0,1946-09-28,194609,63810,"Country Party","CP",80,104,0,1981,NA,NA,11.364,0,NA,12,74,1,10,"",74,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,2.7,0,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,0,0,13.5,1.4,14.9,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,0,28.4,0,0,"2018a","3POAKF"
"2447",63,"Australia",0,0,1949-12-10,194912,63810,"Country Party","CP",80,104,0,1981,NA,NA,10.867,0,NA,19,121,1,10,"",108,3.9,0,0,0,0,0,0,0,0,0,0,9.7,2.9,0,0,0,0,0,0,3.9,8.7,1,0,0,0,0,0,6.8,0,0,10.7,0,0,20.4,0,0,0,0,0,5.8,1.9,0,0,0,0,0,0,0,3.9,0,0,0,0,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,0,29.1,5.8,0,"2018a","IW7W4X"
"2450",63,"Australia",0,0,1951-04-28,195104,63810,"Country Party","CP",80,104,0,1981,NA,NA,9.718,0,NA,17,121,1,10,"",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"2018a","WNR9VM"
"2453",63,"Australia",0,0,1954-05-29,195405,63810,"Country Party","CP",80,104,0,1981,NA,NA,8.518,0,NA,17,121,1,10,"",73,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,68.5,0,0,"2018a","J3CPAI"
"2455",63,"Australia",0,0,1955-12-10,195512,63330,"Australian Labor Party (Anti-Communist)","ALP-AC",30,104,0,1981,NA,NA,5.166,0,NA,0,122,1,10,"",53,3.8,0,0,0,11.3,0,0,3.8,0,3.8,0,0,1.9,0,0,0,0,0,3.8,0,3.8,1.9,7.6,5.7,0,3.8,0,0,0,0,1.9,0,0,9.4,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,13.2,0,0,18.9,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.9,13.3,13.2,1.9,0,"2018a","J1T3Y8"
"2457",63,"Australia",0,0,1955-12-10,195512,63810,"Country Party","CP",80,998,998,NA,NA,NA,7.904,0,NA,18,122,3,10,"",63,5.3,0,0,0,1.85,0,0,1.85,0,0.9,0,0,1.85,0,0,0,0,0,0,5.35,0,0,0,0,0,1.85,0,3.7,0,0.9,0.9,0,0,44.45,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,14.25,0,0,2.95,0,11.1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5,0,44.45,1.8,0,"2018a","ELF2R8"
"2459",63,"Australia",0,0,1958-11-22,195811,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,7.804,0,NA,0,122,1,10,"",222,21.2,3.6,0,3.2,2.7,0,0.4,1.3,0,1.3,0,0,4.9,0,0,0.9,0,0.4,0.9,2.3,0,1.8,4.5,0,0,0,0,1.3,0,0.4,0.9,0,0,3.2,0,0,0,0,0,4.9,0,4.1,0,0,0,0.9,0,0,10.4,0,0,17.1,0.9,0.9,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.1,4.5,3.2,4.9,0.4,"2018a","6UNBTF"
"2461",63,"Australia",0,0,1958-11-22,195811,63810,"Country Party","CP",80,104,0,1981,NA,NA,9.319,0,NA,19,122,1,10,"",53,3.7,0,0,0,3.7,0,0,3.7,0,1.8,0,0,3.7,0,0,0,0,0,0,9.3,0,0,0,0,0,3.7,0,7.4,0,1.8,1.8,0,0,20.4,0,0,0,0,1.8,1.8,0,0,0,0,0,0,0,0,9.3,0,0,1.8,0,22.2,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,20.4,3.6,0,"2018a","ZS9HM6"
"2463",63,"Australia",0,0,1961-12-09,196112,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,7.615,0,NA,0,122,1,10,"",49,14.3,4.1,0,0,10.2,0,0,6.1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.1,2,2,0,0,0,2,0,2,0,0,0,8.2,0,0,0,0,0,10.2,0,0,0,2,0,0,0,0,28.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,4,8.2,10.2,0,"2018a","FNE945"
"2465",63,"Australia",0,0,1961-12-09,196112,63810,"Country Party","CP",80,104,0,1981,NA,NA,8.511,0,NA,17,122,1,10,"",43,2.3,2.3,0,0,0,0,0,9.3,0,7,0,2.3,0,0,0,4.6,0,0,0,4.6,0,0,0,0,0,27.9,0,0,0,0,7,0,0,18.6,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,7,0,0,0,0,2.3,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,0,18.6,0,0,"2018a","EOH168"
"2467",63,"Australia",0,0,1963-11-30,196311,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,7.442,0,NA,0,122,1,10,"",238,9.8,4.2,0.4,1.3,9.3,0,0,5.5,0,3,0,0,4.2,0,0,5.9,0,0,0,3.8,1.7,2.5,3.4,2.1,0,0.9,0,0.9,0,0.4,0,0,0,2.5,0,0,0,0,0.4,2.5,0,3,0,2.5,0,1.3,0,0,12.3,0,0,5.9,0,5.9,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,5.5,4.2,2.9,0.4,"2018a","XD4IZA"
"2469",63,"Australia",0,0,1963-11-30,196311,63810,"Country Party","CP",80,104,0,1981,NA,NA,8.941,0,NA,20,122,1,10,"",42,7.1,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,2.4,0,0,0,7.1,4.8,9.5,0,0,0,11.9,0,4.8,0,11.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,0,4.8,0,0,"2018a","I3WBJ4"
"2471",63,"Australia",0,0,1966-11-26,196611,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,7.31,0,NA,0,124,1,10,"",316,5.8,4.8,1.9,3.9,19,0,0,8.4,0,0,0,0,2.6,0,0,3.5,0,0,0,6.8,1.6,1.9,0,0,0,1.3,0,0,0,1.9,4.8,0,0,0,0,0,0.3,0.3,0.3,6.1,0,3.2,0,0,0,0,0,0,8,0,0,5.1,0,2.3,1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0,1.6,6.4,1.9,"2018a","J4LKH4"
"2473",63,"Australia",0,0,1966-11-26,196611,63810,"Country Party","CP",80,104,0,1981,NA,NA,9.842,0,NA,21,124,1,10,"",142,1.4,7.8,0,0,6.3,0,1.4,7.8,0,0,0,0,0.7,0,0,3.5,0,0,0,4.9,2.1,0,0,0,0,2.1,0,2.8,0,7,10.6,0,0,4.9,0,0,0,0,1.4,0,0,0,0,2.8,0,0,0,0,0,0,0,0.7,0,27.5,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,0,7,1.4,1.4,"2018a","TQ93E9"
"2475",63,"Australia",0,0,1969-10-25,196910,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,6.018,0,NA,0,125,1,10,"",68,0,0,0,0,29.4,0,0,0,0,0,0,0,0,1.5,0,5.9,0,2.9,0,1.5,0,1.5,0,0,0,0,0,2.9,0,1.5,0,0,0,5.9,0,0,2.9,0,1.5,7.4,0,7.4,0,0,0,1.5,0,0,1.5,0,0,7.4,0,11.8,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,0,5.9,8.9,0,"2018a","H7F1BM"
"2477",63,"Australia",0,0,1969-10-25,196910,63810,"Country Party","CP",80,104,0,1981,NA,NA,8.558,0,NA,20,125,1,10,"",74,0,9.5,0,0,9.5,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,1.3,1.3,0,0,4.1,0,0,0,0,0,2.7,0,0,1.3,0,4.1,0,1.3,0,0,0,0,0,0,0,0,0,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,0,1.3,1.3,"2018a","SERV57"
"2479",63,"Australia",10,0,1972-12-02,197212,63330,"Democratic Labor Party","DLP",30,104,0,1981,NA,NA,5.248,0,NA,0,125,1,10,"",103,0,0,0,0,10.7,0,0,2.9,0,0,0,0,2.9,0,0,3.9,0,0,0,0,0,1,1.9,0,0,7.8,0,0,0,1,0,0,0,2.9,0,0,1,0,0,7.8,0,3.9,0,1,0,17.5,0,0,0,0,0,15.5,1,7.8,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.6,1.9,2.9,7.8,0,"2018a","UO3G31"
"2481",63,"Australia",10,0,1972-12-02,197212,63810,"Country Party","CP",80,104,0,1981,NA,NA,9.435,0,NA,20,125,1,10,"",70,4.3,2.9,0,0,0,0,0,1.4,0,0,0,0,0,0,0,2.9,0,1.4,0,0,0,5.7,0,8.6,0,2.9,0,0,0,1.4,0,0,0,14.3,0,0,1.4,0,0,0,0,0,0,2.9,0,1.4,0,0,5.7,0,0,1.4,0,38.6,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,8.6,14.3,0,0,"2018a","AHINJK"
